รหัสโรงเรียน,ชื่อโรงเรียน,ระดับชั้น,ที่อยู่,ถนน,ตำบล,อำเภอ,จังหวัด,รหัสไปรษณีย์,โทร,แฟกซ์,เขต,ประเภท 1
91100032,สตูลศานติศึกษา,อ1-ป6,851 หมู่ที่ 4,,กำแพง,ละงู,สตูล,91110,74734415,,9101,1
91100034,สามัคคีอิสลามวิทยา,ม1-ม6,210 หมู่ที่ 2,,ทุ่งนุ้ย,ควนกาหลง,สตูล,91130,,,9101,5
91100035,อนุบาลท่าแพพัฒนา,อ1-ป6,หมู่ที่ 8,ฉลุง-ละงู,ท่าแพ,ท่าแพ,สตูล,91150,,,9101,1
91100036,สุไหงอุเปวิทยา,ป1-ป6,หมู่ที่ 2,สุไหงอุเป,ทุ่งหว้า,ทุ่งหว้า,สตูล,91120,74789218,74789331,9101,1
91100037,อนุบาลโอบอ้อม,ตอ-อ3,หมู่ที่ 4,,ปากน้ำ,ละงู,สตูล,91110,,,9101,1
91100038,อนุบาลอรอนงค์,อ1-อ3,39 หมู่ที่ 3,,นิคมพัฒนา,มะนัง,สตูล,91120,,,9101,1
91100040,รุ่งอรุณวิทยานุสรณ์,,ม.10,,ทุ่งนุ้ย,ควนกาหลง,สตูล,91130,,,9101,1
91100041,วิทยาพิพัฒน์,,99 ม.4,,ปาล์มพัฒนา,มะนัง,สตูล,91120,,,9101,1
91100042,ทุ่งหว้าวิทยาคาร,,หมู่ที่ 2,,นาทอน,ทุ่งหว้า,สตูล,91120,,,9101,1
91100043,อนุบาลวังใหม่ศาสนศาสตร์,,18 หมู่ที่ 10,,ท่าแพ,ท่าแพ,สตูล,91150,,,9101,1
92100001,มัธยมวัดควนวิเศษมูลนิธิ,ม1-ม6,158,วิเศษกุล,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75218793,75224577,9201,1
92100002,ตรังคริสเตียนศึกษา,อ1-ม6,209,ท่ากลาง,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75217181,75230199,9201,1
92100003,ตรังวิทยา,ม1-ม6,7/1  หมู่ที่ 7,ตรัง-พัทลุง,บ้านโพธิ์,เมืองตรัง,ตรัง,92000,75218188,75242470,9201,1
92100004,บูรณะรำลึก,อ1-ม6,300  หมู่ที่ 2,น้ำผุด,บางรัก,เมืองตรัง,ตรัง,92000,75218390,75218390,9201,1
92100005,ทับเที่ยงฮั่วเฉียวเซี่ยเซี่ยว,อ1-ป6,12-พ.ย.,พัทลุง,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75218597,,9201,1
92100007,วัฒนาศึกษา,อ1-ป6,12  ซอย 2,วิเศษกุล,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75218284,,9201,1
92100008,พรศิริกุล,อ1-ป6,2/2/3087,รัษฎา,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75210555,75218359,9201,1
92100009,ดรุโณทัย,อ1-ม3,49,เจิมปัญญา,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75218362,75214760,9201,1
92100010,ทิพยรัตน์วิทยา,อ1-ม3,35,จันทรสกุล,นาตาล่วง,เมืองตรัง,ตรัง,92000,75210865,75222141,9201,1
92100011,โพธิ์วิเชียรชัย,อ1-ป6,23  หมู่ที่ 4  ซอยกระจอก,,โคกหล่อ,เมืองตรัง,ตรัง,92000,75,212,132,075,225,600,,9201,1
92100012,บุญเหลือเกื้อคง,อ1-ป6,64/2,โคกขัน,ทับเที่ยง,เมืองตรัง,ตรัง,92000,75211586,,9201,1
92100013,ปัญญาวิทย์,อ1-ม6,30-ม.ค.,เพลินพิทักษ์,ทับเที่ยง,เมืองตรัง,ตรัง,92000,075210218-9,75210910,9201,1
92100014,นูรุลอิงซาน,ม1-ม6,68 หมู่ที่ 1,,ควนปริง,เมืองตรัง,ตรัง,92000,19705792,,9201,1
92100018,แสงธรรมวิทยาตรังมูลนิธิ,อ1-ม6,32/1  หมู่ที่ 1,ควนปริง-สนามบิน,ควนปริง,เมืองตรัง,ตรัง,92000,13,964,603,075,258,000,,9201,1
92100019,อนุบาลกันตังศึกษา,อ1-ป6,1-ม.ค.,ค่ายพิทักษ์,กันตัง,กันตัง,ตรัง,92110,75251238,75251238,9202,1
92100020,วิเศษกาญจน์,อ1-ป6,12-ก.ค.,ป่าไม้,บางเป้า,กันตัง,ตรัง,92110,75251418,,9202,1
92100021,ประชาวิทยา,อ1-ม3,66,หน้าค่าย,กันตัง,กันตัง,ตรัง,92110,75251241,75251241,9202,1
92100022,จุ๋งฮัวโชะเซียว,อ1-ม6,114,สถลสถานพิทักษ์,กันตัง,กันตัง,ตรัง,92110,75251301,75251301,9202,1
92100023,วัดนิกรรังสฤษฎิ์,อ1-ม3,17,ตรัง-ปะเหลียน,ย่านตาขาว,ย่านตาขาว,ตรัง,92140,75,281,479,075,240,800,75282097,9201,1
92100024,สว่างราษฎร์วิทยา,อ1-ป6,460,ท่าบันได,ย่านตาขาว,ย่านตาขาว,ตรัง,92140,75281821,,9201,1
92100025,อัมพวันวิทยา,อ1-ป6,154  หมู่ที่ 4,ทุ่งค่าย-หนองบ่อ,เกาะเปียะ,ย่านตาขาว,ตรัง,92140,75207014,,9201,1
92100026,ทุ่งยาววิทยา,อ1-อ3,49/59,ทุ่งยาว-หนองหว้า,ทุ่งยาว,ปะเหลียน,ตรัง,92180,075-288279,,9201,1
92100027,เมธาวิทยา,อ1-ป6,หมู่ที่ 8  ซอยสุขาภิบาล 3,หลังตลาด,ท่าข้าม,ปะเหลียน,ตรัง,92120,075-289113,,9201,1
92100028,บ้านเด็กน้อยตรัง,อ1-อ3,194/1  หมู่ที่ 3,ตรัง-ปะเหลียน,สุโสะ,ปะเหลียน,ตรัง,92120,075-289327,,9201,1
92100029,วิวัฒน์วิทยา,อ1-ป6,49,เทศบาล 5,ห้วยยอด,ห้วยยอด,ตรัง,92130,075-271297,,9202,1
92100030,ธาดาอนุสรณ์,อ1-ป6,25,เทศบาล 12,ห้วยยอด,ห้วยยอด,ตรัง,92130,075-271158,075-235223,9202,1
92100031,อนุบาลรัษฎา,อ1-ป6,10  หมู่ที่ 6,เทศา - รัษฎา,ควนเมา,รัษฎา,ตรัง,92160,075-260305,075-260305,9202,1
92100033,อิสมาอีลียะห์มูลนิธิ,อ1-ป6,หมู่ที่ 1,,สุโสะ,ปะเหลียน,ตรัง,92120,,,9201,1
92100034,ดารุ้ลฟัจญ์,อ1-อ3,35/1 หมู่ที่ 1,,สุโสะ,ปะเหลียน,ตรัง,92120,,,9201,1
92100037,บ้านสวนศึกษา,,67/11 หมู่ที่ 2,,บ้านนา,ปะเหลียน,ตรัง,92120,,,9201,1
92100036,สันติธรรม ตรัง,,64 หมู่ที่ 8,ท่าเทศ - ทุ่งยาว,สุโสะ,ปะเหลียน,ตรัง,92120,,,9201,1
93100001,มัธยมพัทลุงวิทยา,ตอ-ป6,319/1-2,ราเมศวร์,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74613011,,9301,1
93100002,วีรนาทศึกษา มูลนิธิ,อ1-ม3,81,คูหาสวรรค์,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74627117,,9301,1
93100004,อนุบาลเสริมปัญญา,ตอ-ป6,11/30-31,ประชาบำรุง,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74613251,74613251,9301,1
93100005,อนุบาลเรวดี,ตอ-อ3,422/4,ราเมศวร์,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74612559,74612560,9301,1
93100006,อนุบาลช้างน้อย,ตอ-อ3,541,พัฒนา,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74614072,74616541,9301,1
93100007,อนุบาลธิดาเมตตาธรรมพัทลุง,ตอ-ป6,159 หมูที่ 2,,ท่ามิหรำ,เมืองพัทลุง,พัทลุง,93000,074-615420,074-616771,9301,1
93100008,เรวดีพัทลุง,อ1-ป6,12/9  ซอย 29,ราเมศวร์,ท่ามิหรำ,เมืองพัทลุง,พัทลุง,93000,74624876,74612560,9301,1
93100009,บูรณะพัทศึกษา มูลนิธิ,ตอ-ม3,72,ไชยบุรี,คูหาสวรรค์,เมืองพัทลุง,พัทลุง,93000,74613352,47620636,9301,1
93100010,อนุบาลบ้านเด็ก,ตอ-อ3,34/1   ซอยนาชด,ราเมศร์,เขาเจียก,เมืองพัทลุง,พัทลุง,93000,74620725,,9301,1
93100014,ศาสนวิทยา,อ1-ม3,126 หมู่ที่ 5,,คลองทรายขาว,กงหรา,พัทลุง,93180,74687453,,9302,5
93100015,ศึกษาธรรมอิสลาม มูลนิธิ,ม1-ม6,141  หมู่ที่ 4,ท่านช่วย-ทุ่งนาชี,คลองเฉลิม,กงหรา,พัทลุง,93180,09-8797154,019630459,,9302,5
93100016,สันติธรรมวิทยา,ม1-ม6,268,ท่านช่วย-ทุ่งนาชี,คลองเฉลิม,กงหรา,พัทลุง,93180,74608721,,9302,5
93100018,พัฒนาวิทยา มูลนิธิ,ม1-ม6,16  หมู่ที่ 6  (บ้านท่าเหนาะ),ชะรัด-ไร่เหนือ,คลองทรายขาว,กงหรา,พัทลุง,93180,74,687,390,074,687,010,,9302,5
93100019,บำรุงอิสลาม,ม1-ม6,139,แม่ชรี-กงหรา,คลองเฉลิม,กงหรา,พัทลุง,93180,74687095,74687917,9302,5
93100020,ดารุสสลาม มูลนิธิ,อ1-ม3,153  หมู่ที่ 6,,โคกสัก,บางแก้ว,พัทลุง,93140,,,9302,5
93100021,อิสลามิยะฮ์สหวิทยา มูลนิธิ,ม1-ม6,7,เพชรเกษม (หาดใหญ่-พัทลุง),เขาชัยสน,เขาชัยสน,พัทลุง,93130,74641542,74641542,9302,5
93100022,อนุบาลธนะวิตย์,ตอ-อ3,4,เพชรเกษม,แม่ขรี,ตะโหมด,พัทลุง,93160,74695260,,9302,1
93100023,มุสลิมวิทยามูลนิธิ,ตอ-ม6,182 ม.7,,ตะโหมด,ตะโหมด,พัทลุง,93160,074-660340,,9302,5
93100024,อนุบาลเรวดีควนขนุน,ตอ-อ3,112  หมู่ที่ 7,ควนขนุน-ทะเลน้อย,ควนขนุน,ควนขนุน,พัทลุง,93110,74682011,74612560,9301,1
93100025,อารียาศึกษา,ตอ-ป6,132,,ดอนทราย,ควนขนุน,พัทลุง,93110,74682676,74682676,9301,1
93100026,ศาสนูปถัมภ์ปากพะยูนมูลนิธิ,ม1-ม6,611,สุขาภิบาล4,ปากพะยูน,ปากพะยูน,พัทลุง,93120,74699476,,9302,5
93100027,อนุบาลสุขคณะ,ตอ-ป6,72  หมู่ที่ 9,,ป่าบอน,ป่าบอน,พัทลุง,93170,17488046,,9302,1
93100028,ภักดีอนุสรณ์,ม1-ม6,161 หมู่ที่ 2,,หนองธง,ป่าบอน,พัทลุง,93170,17481673,,9302,1
93100029,อะมาดิยะห์ มูลนิธิ,อ1-อ3,ม1-ม6,130  หมู่ที่ 6,,หนองธง,ป่าบอน,พัทลุง,93170,14793235,,9302,1
93100030,นูรุลอิสลามหนองธง มูลนิธิ,อ1-ม6,381  หมู่ที่ 2,,หนองธง,ป่าบอน,พัทลุง,93170,74614482,,9302,1
93100033,อนุบาลเรวดีศึกษา,ตอ-ป6,99/1,,ป่าพะยอม,ป่าพะยอม,พัทลุง,93110,74624429,74612560,9301,1
93100034,บ้านนาบอน (อิสลามศึกษา),อ1-ม3,28/1  หมู่ที่ 8,,คลองเฉลิม,กงหรา,พัทลุง,93180,,,9302,5
93100035,อิสลามศาสตร์ มูลนิธิ,อ1-ม6,115/1 หมู่ที่ 7,,คลองเฉลิม,กงหรา,พัทลุง,93180,,,9302,5
